load_center_id,province_code,province_name_en,province_name_zh,city_name_zh,source_city_code,lon,lat,annual_demand_share_in_province,annual_city_power_mwh,electricity_weight_method,center_method,load_center_method,demand_share_source,scenario_status,annual_city_power_share_in_province,monthly_weight_mean,city_area_km2,county_count,urban_population,total_population,electricity_weight_year,population_source_note,substation_count_220kv_plus,voltage_weighted_substation_units,maximum_substation_voltage_kv,substations_per_10000_km2,voltage_weighted_units_per_10000_km2,substation_count_share_in_province,voltage_weight_share_in_province,substation_density_role
LC_156320600,32,Jiangsu,江苏,南通,156320600,120.97751593551456,32.13229111696797,0.0796360986227594,624.6326672315881,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0796360986227594,0.0794626903789024,9488.845606612203,8,5110659.0,7394362.0,2022,county urban population field; source year follows local population shapefile metadata,8.0,15.363636363636363,1000.0,8.430951805586638,16.191259717547066,0.0283687943262411,0.0409696969696969,validation_and_sensitivity_only_not_primary_load_weight
LC_156320700,32,Jiangsu,江苏,连云港,156320700,119.13757230023066,34.56298573628958,0.0352826892563134,276.7428424849515,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0352826892563134,0.035133972686248,7481.670664562598,6,2585018.0,4335880.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,15.090909090909092,500.0,13.365998649694149,20.17050705317481,0.0354609929078014,0.0402424242424242,validation_and_sensitivity_only_not_primary_load_weight
LC_156320800,32,Jiangsu,江苏,淮安,156320800,119.02595919477234,33.469221430678765,0.0375758601070122,294.72952753936386,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0375758601070122,0.0367624414293247,10028.104209983345,7,2578231.0,4140050.0,2022,county urban population field; source year follows local population shapefile metadata,5.0,11.090909090909092,1000.0,4.985987276660246,11.059826322773638,0.0177304964539007,0.0295757575757575,validation_and_sensitivity_only_not_primary_load_weight
LC_156320900,32,Jiangsu,江苏,盐城,156320900,120.12579537802202,33.49339577033431,0.0597331529824604,468.5221817097338,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0597331529824604,0.059591617222401,15524.006798620589,9,4227226.0,6606625.0,2022,county urban population field; source year follows local population shapefile metadata,12.0,15.818181818181818,500.0,7.729963118198506,10.189496837625304,0.0425531914893617,0.0421818181818181,validation_and_sensitivity_only_not_primary_load_weight
LC_156321000,32,Jiangsu,江苏,扬州,156321000,119.47113296805315,32.59696072034763,0.0455957979808239,357.63460792107617,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0455957979808239,0.0446931725190427,6592.398844315059,6,3018306.0,4321012.0,2022,county urban population field; source year follows local population shapefile metadata,17.0,20.81818181818182,500.0,25.787274710570514,31.579069030591697,0.0602836879432624,0.0555151515151515,validation_and_sensitivity_only_not_primary_load_weight
LC_156321100,32,Jiangsu,江苏,镇江,156321100,119.5240248159344,32.052067350669624,0.0456268018775706,357.87778968229264,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0456268018775706,0.0445740182025677,3843.715887305829,6,2322078.0,2946605.0,2022,county urban population field; source year follows local population shapefile metadata,31.0,34.81818181818182,500.0,80.65112227045685,90.58469158236063,0.1099290780141844,0.0928484848484848,validation_and_sensitivity_only_not_primary_load_weight
LC_156321200,32,Jiangsu,江苏,泰州,156321200,120.0616090365976,32.45692412280418,0.0505986418927852,396.8748493507164,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0505986418927852,0.0498687402011858,5783.5094096790335,6,2863058.0,4290071.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,10.090909090909092,1000.0,6.91621594547036,17.44772658970932,0.0141843971631205,0.0269090909090909,validation_and_sensitivity_only_not_primary_load_weight
LC_156321300,32,Jiangsu,江苏,宿迁,156321300,118.56158108631612,33.85397684845976,0.0404691361330515,317.4231897407628,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0404691361330515,0.0399572903681624,8540.227082888034,5,2962893.0,4796947.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,6.545454545454546,500.0,4.683716207048826,7.664262884261715,0.0141843971631205,0.0174545454545454,validation_and_sensitivity_only_not_primary_load_weight
LC_156330100,33,Zhejiang,浙江,杭州,156330100,120.07028578003496,30.212828389084443,0.1706001693016006,958.0258231555026,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1706001693016006,0.1712745831136416,16859.610651272793,13,9942081.0,11936010.0,2022,county urban population field; source year follows local population shapefile metadata,58.0,70.81818181818181,800.0,34.40174343268204,42.00463657376067,0.277511961722488,0.2421510724277276,validation_and_sensitivity_only_not_primary_load_weight
LC_156330200,33,Zhejiang,浙江,宁波,156330200,121.46669580409424,29.880307548975303,0.1727386811323808,970.0348942214812,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1727386811323808,0.1731445262104553,9321.79718552747,10,7335604.0,9404283.0,2022,county urban population field; source year follows local population shapefile metadata,14.0,24.181818181818183,500.0,15.01856318193198,25.94115458697342,0.0669856459330143,0.0826857320484923,validation_and_sensitivity_only_not_primary_load_weight
LC_156330300,33,Zhejiang,浙江,温州,156330300,120.58868167230308,27.90750615077527,0.0984578565865647,552.9019665608566,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0984578565865647,0.0986492927113925,11633.396455233682,12,6659769.0,9323560.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,12.363636363636363,500.0,5.1575651385118,10.627709982387954,0.0287081339712918,0.0422754118744171,validation_and_sensitivity_only_not_primary_load_weight
LC_156330400,33,Zhejiang,浙江,嘉兴,156330400,120.7612177070688,30.646686764884603,0.1107770485325532,622.0818744881551,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1107770485325532,0.1110436835278954,4288.520039283649,7,3852932.0,5400868.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,22.63636363636364,500.0,34.97710133705144,52.783625654095815,0.0717703349282296,0.0774013055641902,validation_and_sensitivity_only_not_primary_load_weight
LC_156330500,33,Zhejiang,浙江,湖州,156330500,119.96994490574532,30.765968998121505,0.0766353311864451,430.3549436278301,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0766353311864451,0.0765178027736027,5815.331538589984,5,2210571.0,3367579.0,2022,county urban population field; source year follows local population shapefile metadata,25.0,31.09090909090909,1000.0,42.9898103557852,53.46369142428559,0.1196172248803827,0.1063102269194902,validation_and_sensitivity_only_not_primary_load_weight
LC_156330600,33,Zhejiang,浙江,绍兴,156330600,120.61195362067332,29.847286222600054,0.0949428871564614,533.163231860729,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0949428871564614,0.0951478420866822,8275.16246417358,6,3743366.0,5270977.0,2022,county urban population field; source year follows local population shapefile metadata,23.0,34.54545454545455,800.0,27.794016249923807,41.74595326075513,0.1100478468899521,0.1181224743549891,validation_and_sensitivity_only_not_primary_load_weight
LC_156330700,33,Zhejiang,浙江,金华,156330700,119.95605185636212,29.15615177193264,0.0925796750173776,519.8923291171665,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0925796750173776,0.092841833952493,10944.27346331615,9,4808140.0,7050683.0,2022,county urban population field; source year follows local population shapefile metadata,34.0,46.54545454545455,1000.0,31.066475188109827,42.52950613987228,0.1626794258373205,0.1591544917625116,validation_and_sensitivity_only_not_primary_load_weight
LC_156330800,33,Zhejiang,浙江,衢州,156330800,118.75341018497798,28.913224882689004,0.0424094220729981,238.15522374544295,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0424094220729981,0.0420557300856107,8840.227601440265,6,1310498.0,2276184.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,11.545454545454549,500.0,10.180733354120548,13.06013268659909,0.0430622009569378,0.0394777743239042,validation_and_sensitivity_only_not_primary_load_weight
LC_156330900,33,Zhejiang,浙江,舟山,156330900,122.17244844690332,30.075659932049884,0.0410905235195084,230.74878987413908,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0410905235195084,0.040278487944119,1244.953121020824,4,832390.0,1157817.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,6.545454545454546,500.0,32.1297238623742,52.575911774794136,0.0191387559808612,0.0223811004041032,validation_and_sensitivity_only_not_primary_load_weight
LC_156331000,33,Zhejiang,浙江,台州,156331000,121.27956531509248,28.60574187985812,0.0680807599195607,382.315717094528,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0680807599195607,0.0676668723742204,9687.859641324343,9,4104712.0,6622888.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,14.090909090909092,500.0,9.289977697044428,14.544914576180672,0.0430622009569378,0.0481815355921666,validation_and_sensitivity_only_not_primary_load_weight
LC_156331100,33,Zhejiang,浙江,丽水,156331100,119.7127777798705,28.306641872078973,0.0316876455745491,177.94579489395863,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0316876455745491,0.0313793452198864,17248.251574290698,9,1550182.0,2507396.0,2022,county urban population field; source year follows local population shapefile metadata,12.0,18.090909090909093,1000.0,6.957226909819975,10.488546629198298,0.0574162679425837,0.0618588747280074,validation_and_sensitivity_only_not_primary_load_weight
LC_156340100,34,Anhui,安徽,合肥,156340100,117.2835132358711,31.819766720979278,0.1413699009005965,453.77656210053,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1413699009005965,0.1470358504752263,11443.122030554408,9,6428252.0,8075637.0,2022,county urban population field; source year follows local population shapefile metadata,42.0,52.27272727272727,800.0,36.70327021581639,45.68047700020439,0.175,0.1653724475122231,validation_and_sensitivity_only_not_primary_load_weight
LC_156340200,34,Anhui,安徽,芜湖,156340200,118.25733189312623,31.21741042900644,0.0867582427498243,278.481182190122,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0867582427498243,0.0891150297763661,6008.944569991014,8,2443464.0,3441088.0,2022,county urban population field; source year follows local population shapefile metadata,24.0,32.63636363636364,1000.0,39.94045829588322,54.312971697810895,0.1,0.1032499280989358,validation_and_sensitivity_only_not_primary_load_weight
LC_156340300,34,Anhui,安徽,蚌埠,156340300,117.34054568036213,33.021836769648736,0.0582358518591171,186.92850797290484,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0582358518591171,0.0573204872826441,5951.249967304625,7,1477070.0,2957921.0,2022,county urban population field; source year follows local population shapefile metadata,8.0,11.818181818181818,500.0,13.442554159127804,19.85831864416608,0.0333333333333333,0.0373885533505895,validation_and_sensitivity_only_not_primary_load_weight
LC_156340400,34,Anhui,安徽,淮南,156340400,116.87244194284165,32.55494089482383,0.0570741883662335,183.19973924094512,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0570741883662335,0.0554367049253856,5528.55169557848,7,1852729.0,3033528.0,2022,county urban population field; source year follows local population shapefile metadata,18.0,27.90909090909091,1000.0,32.558255744258844,50.48173996710841,0.075,0.0882945067587,validation_and_sensitivity_only_not_primary_load_weight
LC_156340500,34,Anhui,安徽,马鞍山,156340500,118.47096068474391,31.645476725479007,0.0679327507171774,218.05412522817312,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0679327507171774,0.0673913187699103,4068.138394678288,6,1548550.0,2159930.0,2022,county urban population field; source year follows local population shapefile metadata,13.0,15.545454545454549,500.0,31.955648355045827,38.21269838260725,0.0541666666666666,0.0491803278688524,validation_and_sensitivity_only_not_primary_load_weight
LC_156340600,34,Anhui,安徽,淮北,156340600,116.7665554863822,33.85953360800217,0.0460458262877047,147.8003211348698,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0460458262877047,0.0447850986235635,2745.019807482773,4,1264102.0,1970265.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,6.545454545454546,500.0,14.571843850074304,23.844835391030685,0.0166666666666666,0.0207075064710957,validation_and_sensitivity_only_not_primary_load_weight
LC_156340700,34,Anhui,安徽,铜陵,156340700,117.70619467730457,30.911115658594422,0.0450901343817823,144.73269086326243,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0450901343817823,0.0439278412924729,2987.34499750753,4,867982.0,1311726.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,12.545454545454549,500.0,33.474540129591425,41.995332162578336,0.0416666666666666,0.0396893874029335,validation_and_sensitivity_only_not_primary_load_weight
LC_156340800,34,Anhui,安徽,安庆,156340800,116.70986148874933,30.60310670062561,0.0532707945821372,170.99140532639203,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0532707945821372,0.0520559096492498,13532.155533416511,10,2176096.0,4025269.0,2022,county urban population field; source year follows local population shapefile metadata,12.0,15.818181818181818,500.0,8.86776683165296,11.68932900536072,0.05,0.0500431406384814,validation_and_sensitivity_only_not_primary_load_weight
LC_156341000,34,Anhui,安徽,黄山,156341000,118.21701951113089,29.849444402201254,0.0344493760682272,110.57742375967447,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0344493760682272,0.035559457393191,9687.111239869744,7,775644.0,1330565.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,10.272727272727272,500.0,9.290695416976565,10.604531132508606,0.0375,0.0324992809893586,validation_and_sensitivity_only_not_primary_load_weight
LC_156341100,34,Anhui,安徽,滁州,156341100,118.21105209533684,32.52380121662991,0.0782829371027485,251.27669923596403,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0782829371027485,0.0791082776179536,13489.296992314405,8,2319378.0,3821575.0,2022,county urban population field; source year follows local population shapefile metadata,20.0,25.090909090909093,500.0,14.826569547245567,18.60060543199899,0.0833333333333333,0.0793787748058671,validation_and_sensitivity_only_not_primary_load_weight
LC_156341200,34,Anhui,安徽,阜阳,156341200,115.68952188363616,32.95703688456084,0.0677802669606927,217.5646748264044,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0677802669606927,0.0671827803058781,10147.704267742723,8,3333374.0,8036444.0,2022,county urban population field; source year follows local population shapefile metadata,16.0,19.81818181818182,500.0,15.767113011817274,19.529719526000942,0.0666666666666666,0.0626977279263733,validation_and_sensitivity_only_not_primary_load_weight
LC_156341300,34,Anhui,安徽,宿州,156341300,117.12653213217638,33.89294163239236,0.053671459016729,172.2774791548857,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.053671459016729,0.0529223657732494,9965.121148433343,5,2241234.0,5216873.0,2022,county urban population field; source year follows local population shapefile metadata,11.0,13.545454545454549,500.0,11.038501023873003,13.592864897165931,0.0458333333333333,0.0428530342249065,validation_and_sensitivity_only_not_primary_load_weight
LC_156341500,34,Anhui,安徽,六安,156341500,116.3638800694421,31.674147586155787,0.0599388239629014,192.39479762639837,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0599388239629014,0.0589507079416406,15488.863970994726,7,2130346.0,4393699.0,2022,county urban population field; source year follows local population shapefile metadata,9.0,12.818181818181818,500.0,5.810626277597816,8.275740455972647,0.0375,0.0405522001725625,validation_and_sensitivity_only_not_primary_load_weight
LC_156341600,34,Anhui,安徽,亳州,156341600,116.1374193796992,33.47334423979524,0.0513506146182923,164.82791043068195,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0513506146182923,0.0497255338273305,8526.828296601869,4,2123492.0,4996844.0,2022,county urban population field; source year follows local population shapefile metadata,8.0,11.818181818181818,500.0,9.382152098909016,13.859997418842864,0.0333333333333333,0.0373885533505895,validation_and_sensitivity_only_not_primary_load_weight
LC_156341700,34,Anhui,安徽,池州,156341700,117.423818698714,30.378454261955905,0.0423468846959675,135.927263374934,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0423468846959675,0.042496508585577,8369.953285774776,4,801379.0,1342764.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,17.545454545454547,500.0,17.92124697457198,20.962428279347836,0.0625,0.0555076215127983,validation_and_sensitivity_only_not_primary_load_weight
LC_156341800,34,Anhui,安徽,宣城,156341800,118.9349836530944,30.76000336101024,0.0564019477298676,181.0419458002545,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0564019477298676,0.0569861277603601,12341.299258047731,7,1434033.0,2393487.0,2022,county urban population field; source year follows local population shapefile metadata,21.0,30.090909090909093,1100.0,17.016036610817903,24.382286225890592,0.0875,0.0951970089157319,validation_and_sensitivity_only_not_primary_load_weight
LC_156350100,35,Fujian,福建,福州,156350100,119.33503914895677,26.030582446607337,0.1770648579084508,448.8158791262991,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1770648579084508,0.1772854170244354,11676.270479622,13,6010242.0,8291268.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,21.181818181818183,1000.0,8.564378512344753,18.140910848875706,0.2222222222222222,0.2780429594272076,validation_and_sensitivity_only_not_primary_load_weight
LC_156350200,35,Fujian,福建,厦门,156350200,118.0949636092327,24.57990769767808,0.1203648345881927,305.09526107954474,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1203648345881927,0.1201724644302552,1592.9881093358586,6,4617251.0,5163970.0,2022,county urban population field; source year follows local population shapefile metadata,11.0,17.0,500.0,69.0526183813517,106.71768295299808,0.2444444444444444,0.2231503579952267,validation_and_sensitivity_only_not_primary_load_weight
LC_156350300,35,Fujian,福建,莆田,156350300,118.96814493549714,25.43731544264866,0.0812027323822207,205.8289609360401,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0812027323822207,0.0813235838211633,3934.682265520967,5,2013249.0,3210714.0,2022,county urban population field; source year follows local population shapefile metadata,2.0,4.545454545454546,500.0,5.083002552774595,11.552278529033172,0.0444444444444444,0.0596658711217183,validation_and_sensitivity_only_not_primary_load_weight
LC_156350400,35,Fujian,福建,三明,156350400,117.48855882076478,26.23600317619812,0.058264734416752,147.68677595435395,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.058264734416752,0.0577555861851539,22968.98140632487,12,1571500.0,2486450.0,2022,county urban population field; source year follows local population shapefile metadata,4.0,5.272727272727273,500.0,1.7414790535284848,2.29558602510573,0.0888888888888888,0.0692124105011933,validation_and_sensitivity_only_not_primary_load_weight
LC_156350500,35,Fujian,福建,泉州,156350500,118.4944240655524,24.96207007598155,0.1764854986549723,447.3473458681957,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1764854986549723,0.1770420186548376,11196.535905789236,11,6012651.0,8782285.0,2022,county urban population field; source year follows local population shapefile metadata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation_and_sensitivity_only_not_primary_load_weight
LC_156350600,35,Fujian,福建,漳州,156350600,117.5566152510941,24.336839470901072,0.1222208924297743,309.7999113513079,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1222208924297743,0.1223227846774943,12640.220824545224,11,3101501.0,5054328.0,2022,county urban population field; source year follows local population shapefile metadata,2.0,4.545454545454546,500.0,1.5822508386216876,3.5960246332311083,0.0444444444444444,0.0596658711217183,validation_and_sensitivity_only_not_primary_load_weight
LC_156350700,35,Fujian,福建,南平,156350700,118.14858364174276,27.2302065532872,0.068919665306222,174.6944059870733,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.068919665306222,0.068565104504351,26335.48561768914,10,1599098.0,2680645.0,2022,county urban population field; source year follows local population shapefile metadata,5.0,7.545454545454546,500.0,1.8985790019537656,2.865128312039319,0.1111111111111111,0.0990453460620525,validation_and_sensitivity_only_not_primary_load_weight
LC_156350800,35,Fujian,福建,龙岩,156350800,116.83201590552332,25.25631997225996,0.0770318138470773,195.2567079705057,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0770318138470773,0.0769199226601609,19077.965553049824,7,1712623.0,2723637.0,2022,county urban population field; source year follows local population shapefile metadata,5.0,6.272727272727273,500.0,2.620824524552459,3.28794349443854,0.1111111111111111,0.0823389021479713,validation_and_sensitivity_only_not_primary_load_weight
LC_156350900,35,Fujian,福建,宁德,156350900,119.64766208123866,26.972896803729867,0.1184449704663377,300.2288775756035,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1184449704663377,0.1186131180421477,13061.200829343305,9,1919132.0,3146789.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,9.818181818181818,500.0,4.593758321608833,7.517059071723546,0.1333333333333333,0.1288782816229116,validation_and_sensitivity_only_not_primary_load_weight
LC_156360100,36,Jiangxi,江西,南昌,156360100,115.94027196205948,28.66262402876349,0.1276667075373287,321.95217014907456,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1276667075373287,0.1277628014903192,7202.4794786812,9,4883763.0,6255007.0,2022,county urban population field; source year follows local population shapefile metadata,23.0,34.18181818181819,1000.0,31.93344745802925,47.45840412734783,0.1932773109243697,0.2108805384183959,validation_and_sensitivity_only_not_primary_load_weight
LC_156360200,36,Jiangxi,江西,景德镇,156360200,117.23422275701668,29.22464823329441,0.0748691612046901,188.80638023850503,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0748691612046901,0.074604215622152,5254.510273361142,4,1052588.0,1618979.0,2022,county urban population field; source year follows local population shapefile metadata,6.0,8.545454545454547,500.0,11.418761574067666,16.263084666096375,0.0504201680672268,0.0527201346045989,validation_and_sensitivity_only_not_primary_load_weight
LC_156360300,36,Jiangxi,江西,萍乡,156360300,113.87507933569836,27.61001262731997,0.0726990264171543,183.3336957944507,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0726990264171543,0.0703902810780632,3823.70262962503,5,1223774.0,1804805.0,2022,county urban population field; source year follows local population shapefile metadata,2.0,3.272727272727273,500.0,5.230532271271652,8.559052807535432,0.0168067226890756,0.0201906898485698,validation_and_sensitivity_only_not_primary_load_weight
LC_156360400,36,Jiangxi,江西,九江,156360400,115.72751429392586,29.460351402182223,0.1145169438046508,288.79086245697044,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.1145169438046508,0.1171389034167103,19142.713826869345,13,2814240.0,4600276.0,2022,county urban population field; source year follows local population shapefile metadata,15.0,20.090909090909093,500.0,7.83587956005773,10.495329592562172,0.1260504201680672,0.1239484015703869,validation_and_sensitivity_only_not_primary_load_weight
LC_156360500,36,Jiangxi,江西,新余,156360500,114.93381104488373,27.846674863885365,0.0731043317957099,184.35580209542908,observed_2022_city_table,urban_population_weighted_county_centroids,city_337_urban_population_weighted_centroid,2022_city_electricity; 296_observed_41_imputed_by_province_power_per_urban_population,production_default_city_337,0.0731043317957099,0.0709724710278969,3163.457749671865,2,884941.0,1202499.0,2022,county urban population field; source year follows local population shapefile metadata,10.0,12.545454545454549,500.0,31.610980108829548,39.65741140925889,0.0840336134453781,0.0773976444195176,validation_and_sensitivity_only_not_primary_load_weight
